,origin,destination,count,delay_rate,avg_delay,avg_diff_flt,dep_arr_count
52,KCLT,KHXD,36,0.8940397350993378,32.61070640176598,-12.488888888888889,711.0
53,KCLT,KIAD,15,0.8940397350993378,32.61070640176598,-14.376666666666665,711.0
54,KCLT,KILM,12,0.8940397350993378,32.61070640176598,-8.862499999999999,711.0
55,KCLT,KJFK,33,0.8940397350993378,32.61070640176598,5.980303030303033,711.0
56,KCLT,KLGA,15,0.8940397350993378,32.61070640176598,-4.429999999999998,711.0
57,KCLT,KMKE,36,0.8940397350993378,32.61070640176598,-3.522222222222221,711.0
58,KCLT,KORD,36,0.8940397350993378,32.61070640176598,-0.049999999999999524,711.0
59,KCLT,KPHF,6,0.8940397350993378,32.61070640176598,2.8166666666666664,711.0
60,KCLT,KRDU,18,0.8940397350993378,32.61070640176598,-4.700000000000001,711.0
61,KCLT,KSGF,39,0.8940397350993378,32.61070640176598,-10.006410256410259,711.0
62,KCLT,KSJC,12,0.8940397350993378,32.61070640176598,3.1583333333333328,711.0
63,KCLT,KTPA,15,0.8940397350993378,32.61070640176598,-4.336666666666668,711.0
64,KCOU,KORD,27,0.4444444444444444,2.2222222222222223,-11.975925925925926,27.0
65,KCPR,KDEN,30,0.1,0.2,-13.886666666666665,30.0
66,KCWF,KATL,9,0.3333333333333333,9.666666666666666,0.5055555555555552,12.0
67,KDAL,KLBB,6,0.6,23.53166666666667,-1.5083333333333364,75.0
68,KDAL,KMDW,6,0.6,23.53166666666667,-15.991666666666667,75.0
69,KDAL,KOKC,6,0.6,23.53166666666667,0.15833333333333166,75.0
70,KDAL,KPHX,6,0.6,23.53166666666667,-5.299999999999997,75.0
71,KDAL,KPIT,6,0.6,23.53166666666667,-4.825000000000003,75.0
72,KDCA,CYYZ,36,0.8079470198675497,28.52339955849891,3.7263888888888896,588.0
73,KDCA,KCAK,36,0.8079470198675497,28.52339955849891,3.4430555555555538,588.0
74,KDCA,KCMH,6,0.8079470198675497,28.52339955849891,1.0,588.0
75,KDCA,KCVG,36,0.8079470198675497,28.52339955849891,-5.9611111111111095,588.0
76,KDCA,KDAY,36,0.8079470198675497,28.52339955849891,-6.350000000000002,588.0
77,KDCA,KEWR,36,0.8079470198675497,28.52339955849891,-0.38611111111111046,588.0
78,KDCA,KIND,39,0.8079470198675497,28.52339955849891,-3.3679487179487158,588.0
79,KDCA,KJAN,36,0.8079470198675497,28.52339955849891,-4.394444444444441,588.0
80,KDCA,KMCI,6,0.8079470198675497,28.52339955849891,-7.775000000000006,588.0
81,KDCA,KMSP,36,0.8079470198675497,28.52339955849891,-10.84305555555555,588.0
82,KDCA,KMSY,6,0.8079470198675497,28.52339955849891,-8.341666666666669,588.0
83,KDCA,KORD,36,0.8079470198675497,28.52339955849891,1.9486111111111128,588.0
84,KDCA,KORF,27,0.8079470198675497,28.52339955849891,-1.7777777777777781,588.0
85,KDCA,KPNS,36,0.8079470198675497,28.52339955849891,-13.629166666666672,588.0
86,KDCA,KTPA,39,0.8079470198675497,28.52339955849891,0.39743589743589686,588.0
87,KDEN,EGLL,36,0.7659574468085106,11.279314420803782,7.762500000000003,657.0
88,KDEN,KATW,36,0.7659574468085106,11.279314420803782,-8.62222222222222,657.0
89,KDEN,KBIS,12,0.7659574468085106,11.279314420803782,3.979166666666668,657.0
90,KDEN,KBNA,6,0.7659574468085106,11.279314420803782,-4.358333333333334,657.0
91,KDEN,KBOS,6,0.7659574468085106,11.279314420803782,3.125,657.0
92,KDEN,KBWI,6,0.7659574468085106,11.279314420803782,-1.583333333333328,657.0
93,KDEN,KCOS,36,0.7659574468085106,11.279314420803782,-2.301388888888889,657.0
94,KDEN,KDFW,12,0.7659574468085106,11.279314420803782,-6.420833333333334,657.0
95,KDEN,KEWR,6,0.7659574468085106,11.279314420803782,-1.13333333333334,657.0
96,KDEN,KFAT,39,0.7659574468085106,11.279314420803782,-31.61282051282052,657.0
97,KDEN,KFSD,39,0.7659574468085106,11.279314420803782,-5.828205128205128,657.0
98,KDEN,KGPI,21,0.7659574468085106,11.279314420803782,-27.85,657.0
99,KDEN,KIND,39,0.7659574468085106,11.279314420803782,-32.60897435897435,657.0
100,KDEN,KLIT,6,0.7659574468085106,11.279314420803782,-58.19166666666666,657.0
101,KDEN,KMOT,6,0.7659574468085106,11.279314420803782,4.608333333333334,657.0
102,KDEN,KMSP,21,0.7659574468085106,11.279314420803782,-3.0071428571428567,657.0
103,KDEN,KOKC,39,0.7659574468085106,11.279314420803782,0.07820512820513005,657.0
104,KDEN,KPDX,6,0.7659574468085106,11.279314420803782,-4.341666666666669,657.0
105,KDEN,KPHX,6,0.7659574468085106,11.279314420803782,-10.741666666666667,657.0
106,KDEN,KRDU,33,0.7659574468085106,11.279314420803782,-22.23787878787879,657.0
107,KDEN,KSMF,6,0.7659574468085106,11.279314420803782,-4.424999999999997,657.0
108,KDFW,KAMA,36,0.8421052631578947,31.832017543859656,-2.1472222222222226,567.0
109,KDFW,KATL,36,0.8421052631578947,31.832017543859656,-0.477777777777779,567.0
110,KDFW,KDCA,36,0.8421052631578947,31.832017543859656,-9.330555555555556,567.0
111,KDFW,KDEN,33,0.8421052631578947,31.832017543859656,-5.996969696969696,567.0
112,KDFW,KDRO,27,0.8421052631578947,31.832017543859656,1.6425925925925924,567.0
113,KDFW,KGRK,6,0.8421052631578947,31.832017543859656,7.283333333333331,567.0
114,KDFW,KIND,33,0.8421052631578947,31.832017543859656,-12.025757575757572,567.0
115,KDFW,KJAC,39,0.8421052631578947,31.832017543859656,-30.33205128205129,567.0
116,KDFW,KLAX,30,0.8421052631578947,31.832017543859656,2.196666666666666,567.0
117,KDFW,KMCO,27,0.8421052631578947,31.832017543859656,1.0777777777777782,567.0
118,KDFW,KMSY,36,0.8421052631578947,31.832017543859656,3.877777777777779,567.0
119,KDFW,KOKC,6,0.8421052631578947,31.832017543859656,-2.083333333333332,567.0
120,KDFW,KSDF,30,0.8421052631578947,31.832017543859656,-5.606666666666666,567.0
121,KDFW,MMCU,36,0.8421052631578947,31.832017543859656,-5.884722222222221,567.0
122,KDFW,MMTC,39,0.8421052631578947,31.832017543859656,-5.448717948717949,567.0
123,KDTW,CYYZ,36,0.7542372881355932,22.078107344632777,6.704166666666666,540.0
124,KDTW,EDDF,18,0.7542372881355932,22.078107344632777,0.2944444444444514,540.0
125,KDTW,EGLL,15,0.7542372881355932,22.078107344632777,25.363333333333333,540.0
126,KDTW,EHAM,15,0.7542372881355932,22.078107344632777,4.613333333333344,540.0
127,KDTW,KATL,27,0.7542372881355932,22.078107344632777,-3.805555555555559,540.0
128,KDTW,KBOS,39,0.7542372881355932,22.078107344632777,4.706410256410256,540.0
129,KDTW,KCLT,15,0.7542372881355932,22.078107344632777,-42.90333333333333,540.0
130,KDTW,KDEN,6,0.7542372881355932,22.078107344632777,0.9666666666666682,540.0
131,KDTW,KEVV,6,0.7542372881355932,22.078107344632777,-23.5,540.0
132,KDTW,KFLL,18,0.7542372881355932,22.078107344632777,-10.836111111111114,540.0
133,KDTW,KIAD,9,0.7542372881355932,22.078107344632777,-5.505555555555556,540.0
134,KDTW,KLAX,36,0.7542372881355932,22.078107344632777,-2.3583333333333365,540.0
135,KDTW,KLGA,15,0.7542372881355932,22.078107344632777,-14.886666666666667,540.0
136,KDTW,KORD,54,0.7542372881355932,22.078107344632777,-6.75,540.0
137,KDTW,LFPG,15,0.7542372881355932,22.078107344632777,2.676666666666665,540.0
138,KDTW,LIRF,15,0.7542372881355932,22.078107344632777,4.476666666666676,540.0
139,KEWR,EGPF,36,0.9324324324324325,37.40900900900902,-4.250000000000004,666.0
140,KEWR,EIDW,36,0.9324324324324325,37.40900900900902,-1.8819444444444433,666.0
141,KEWR,KALB,15,0.9324324324324325,37.40900900900902,-22.979999999999997,666.0
142,KEWR,KBOS,36,0.9324324324324325,37.40900900900902,-4.090277777777777,666.0
143,KEWR,KCLE,36,0.9324324324324325,37.40900900900902,0.44444444444444403,666.0
144,KEWR,KCMH,39,0.9324324324324325,37.40900900900902,-3.311538461538461,666.0
145,KEWR,KFLL,12,0.9324324324324325,37.40900900900902,-2.7083333333333286,666.0
146,KEWR,KIAD,36,0.9324324324324325,37.40900900900902,-7.650000000000002,666.0
147,KEWR,KPDX,12,0.9324324324324325,37.40900900900902,0.07083333333332564,666.0
148,KEWR,KPHX,9,0.9324324324324325,37.40900900900902,4.016666666666671,666.0
149,KEWR,KPIT,36,0.9324324324324325,37.40900900900902,-5.998611111111109,666.0
150,KEWR,KSFO,33,0.9324324324324325,37.40900900900902,-6.993939393939394,666.0
151,KEWR,KSJC,33,0.9324324324324325,37.40900900900902,-32.509090909090894,666.0
152,KEWR,LEBL,36,0.9324324324324325,37.40900900900902,-0.9124999999999991,666.0
153,KEWR,MMMX,33,0.9324324324324325,37.40900900900902,-21.80454545454546,666.0
154,KFAR,KMSP,15,0.16666666666666666,0.5,1.8666666666666658,39.0
155,KFLL,KATL,6,0.5289855072463768,10.95338164251208,-3.549999999999997,624.0
156,KFLL,KBDL,39,0.5289855072463768,10.95338164251208,-3.4743589743589736,624.0
157,KFLL,KBUF,6,0.5289855072463768,10.95338164251208,-6.24166666666666,624.0
158,KFLL,KDCA,42,0.5289855072463768,10.95338164251208,2.041666666666665,624.0
159,KFLL,KHPN,39,0.5289855072463768,10.95338164251208,-5.697435897435895,624.0
160,KFLL,KJFK,36,0.5289855072463768,10.95338164251208,-22.35833333333333,624.0
161,KFLL,KLGB,36,0.5289855072463768,10.95338164251208,-1.7680555555555582,624.0
